

Remind me to complete saon's album	complete saon's album
Please set the reminder for 8 glasses per day	8 glasses per day
"Set a reminder ""All the best sruthi"" Today at this number 8870086265 at 6:30 am"	All the best sruthi
"Remind me by 10pm today to download ""Baptized workers on a sacred mission"""	"download ""Baptized workers on a sacred mission"
Also remind me fr class at 830	class
Remind me only tomorrow sharp at 8.15am about anurup s oshud	anurup s oshud
Remind me the same tomorrow 1 pm	Not Found
I will do it after one hour. Please remind me at 11 PM today.	Not Found
24 dec 12 noon remind maya about doctor	doctor
Please remind me to go for dr. Fakhruddin daughter marriage at 8pm today.	go for dr. Fakhruddin daughter marriage
Set reminder to pay yoga fees at 4.15 pm	pay yoga fees
remind me to take photocopy of govt id proofs	take photocopy of govt id proofs
You'd already reminded! Its past 9 now	Not Found
Thnx for remainder	Not Found
Remind me every 3 hours	Not Found
You need to schedule my daily needs for about a month	my daily needs for about a month
Ab ye reminder band kaise karu?	band kaise karu
Reminder in saturday 9.3 for bliss	bliss
Remind me after 30 mintues	Not Found
3pm	Not Found
Set one more alarm	Not Found
Iam going to rajahmundri. May i known details about rajahmundri	details about rajahmundri
What reminder	Not Found
set this from tomorrow	Not Found
Thankyou for reminding ????	Not Found
Can u remind to me when I'm offline	Not Found
Name: Mahesh Date: December 4, 2016 Time: 10 29 AM	Not Found
Awesome! It's on me to remind you about Submitting your aadhar card copy to Gas Distributor 10:00 AM on Mon, 28 November!	Submitting your aadhar card copy to Gas Distributor
Remind me to wish Papa tomorrow at 9.00 am	wish Papa
Hope I won't have to remind u guys again and again	remind u guys again and again
9 dec	Not Found
Please remind Sunday i will go temple	go temple
Reminder to pack my bags for a tour at 8 am today	pack my bags
Reminder shoukd be for jgls roundtable	shoukd be for jgls roundtable
set alarm at 4:15 am today	Not Found
I have to revise my last week chapters before 12PM tomorrow. Can you please set a deadline on 10PM Shraddha?	revise my last week chapters and Shraddha
I am starting to rely on you to schedule my candidates	my candidates
I have to remind my boss to go to faridabad in marriage function on 12th December	remind my boss and go to faridabad in marriage function
Thanks for reminding again	reminding again
Where is the call	Where and call
Pls set 5 alarms on 5 mins gap	gap
Can you also put a alarm for 6 tomorrow in the morning	Not Found
Remind me to take some delivery at 8:00 pm tomorrow	take some delivery
Set a reminder to go to the dentist at 6:00pm	go to the dentist
Remember me the following birthdays dates Madhavi on November 9 Kiran on august 12 Honey on may 17	following birthdays dates Madhavi
Once again remind me at 22:22	Not Found
Meet up with pj sir tomorrow by 8pm could you just remind me to cash him by 5pm tomorrow	Meet up with pj sir and cash him
Please turn of the alarm	Not Found
Sat 24th remind me around 4pm for an event ..thanks	Not Found
Reminder is 30 minutes late	30 minutes late
Remind me to see the doctor at 5 pm	see the doctor
Will you set alarm also?	Not Found
Pick bags from repair shop on 6th Dec 2016 at 2 pm	Pick bags from repair shop
Set alarm please	Not Found
Remind me today at 9 to plan up for my work	plan up for my work
Please remind me to attend to my patient and throat pack?	attend to my patient and throat pack
Can you close reminder	Not Found
I want daily reminder of the same	Not Found
Rohith birthday remainder time 05:15 AM	Not Found
Remind me every one hour	Not Found
Take towel 7.30 pm today reminder pls	Take towel
Can u set reminder for 1430	Not Found
Name munno 4/2/2017 Morning 8 A.M.	Not Found
10am reminder tomorrow please	Not Found
Your call is 5 min.late	call
Yes please do it	Not Found
And what about banks? Are they working today?	banks? Are they working
Will you remind me only when i am online or even when i am offline to	Not Found
Thanks for call	call
Remind me to apply for TGC	apply for TGC
Yes u can brother	Not Found
Remind me about the certificate submission tomorrow	the certificate submission
I was hoping you would remind me to wish my friend a happy birthday tomorrow at 3 am	wish my friend a happy birthday
Remind me to change my toothbrush every 3 months starting from today	change my toothbrush every 3 months starting
Remind to maintain 3249 in canara bank account on 04-01-2017	maintain 3249 in canara bank account
Remind me to take /Biryani tommorow	take /Biryani
Please note my second reminder for tomorrow at 1 am	Not Found
I just want to get reminded at 11.30 pm on Wednesday 11 Feb to change my idea bill plan	get reminded and change my idea bill plan
tommorrow at 12 o clock remind me for things like- pen put pass book in bag take condoms take doir keys take brush toothpaste facewash n kit	clock remind me for things like- pen put pass book and take condoms take doir keys take brush toothpaste facewash n kit
Reminder should be between 11am to 10pm...	should be between 11am to 10pm...
Can yu remember something fr me.	Not Found
Pls remind me of calling electrician Manjeet at 11 am	calling electrician Manjeet
For reminder	Not Found
Call or just a notification??	Call or just a notification
Remind me every Monday,Wednesday and friday to potato peel	potato peel
Remind me make payment	make payment
I need one for reminder for tommorow	Not Found
Remind me close 06/673 at 3pm today	close 06/673
Can I set alarm on Friday's phone too	Not Found
Change the alarm to 08:15 today instead of 9 pm	Change the alarm
Any reminder is pending	Any reminder and pending
Remind me that I should buy some clothes	buy some clothes
I set wakeup alarm @ 6:45 pm	wakeup alarm
Could u call twice pls?	call twice pls
Remind me to go to library tomorrow at 3 pm	go to library
About this app	this app
Remind to to go office at	go office
I want to keep reminder for every monday	Not Found
Everyday you have to remind me at 6pm to study	study
ji m smjha nhi reminder k bare m jo puneet ji n abhi msg kiya h o.kya h	kiya h o.kya h
Can u schedule a message to be send later	send later
Remind me to book ticket around 10 pm today	book ticket around
I want schedule like table can u provide for me	provide for me
Remind me when it is sanjnas birthday	Not Found
Can we start the reminder from 2:00pm onwards	Not Found
Pl remind me to go to medical store today at 11 am	go to medical store
Please repeat this reminder at 3 today	Not Found
Thanks a lot ya for reminding	lot ya for reminding
I was supposed to get a reminder	get a reminder
Yes Do remind me daily	Not Found
I want you to remind me whenever I get a mail in varun.chnd@rediffmail.com	whenever I get a mail
Can you give me information about job	give me information about job
Remind me at 6:37	Not Found
Can u remind me if gautami putra satakarni muvi is available	gautami putra satakarni muvi
Remind me about calling teja again at 8 pm today	calling teja again
I asked for a reminder at 11 am..!!	..!!
can you cancle my last reminder	Not Found
Hey, pls remind me to take white card at 11 am tomorrow	take white card at 11 am
I got the call	Not Found
Plz set a reminder 'mail change info to kamaniyo' on 31st dec at 9pm	mail change info
Please remind to book tickets on Monday morning 9:30	book tickets
Thx tht reminder is for repairing my watch	repairing my watch
Where is my reminder	Where
And set me a reminder	Not Found
I have question about Human Organ .!	question about Human Organ
Can you remind me every hour	Not Found
Put reminder 6.30pm	Not Found
Listen remind me at 1:10 pm today	Not Found
Can you remind me to leave office at 6pm	leave office
Good morning Thank you so much for the reminder	Not Found
And a follow up reminder jua fifteen minutes later on 22nd only	Not Found
Can we do it later?	Not Found
At 9 am i mist go to gym.. remind me	i mist go to gym.. remind me
Gimme only notification for reminder	Not Found
Plz remind me to go to library for print out of quotes at 1.00 pm	go to library for print out of quotes
Can you remind me about it a day in advance?	it a day in advance
Remind me about petrol tomorrow morning at 10:20	petrol
Maine jab apps open kiya tab mujhe reminder mila... jab main apps open ya visit nahi karunga to mujhe reminder nahi milega	Maine jab apps open kiya tab mujhe reminder mila... jab main apps open ya and nahi milega
I need your help for reminding me on 13-Jan to 20 Jan daily thrice in a day	help for reminding me
Remind to go temple at 7:30 pm	go temple
Thank you so much afan	Not Found
Alert me later 5 min	Not Found
Cancal reminder pls	Not Found
Remind me to go to gym today 5:03 pm	go to gym
I have an exam on 18th January, 2017 Please remind me to download Admit card for that exm before 7 days	exam and download Admit card for that exm
Hlo sayali	Not Found
Yes please do	Not Found
Remind me for my teacher's birthday on 21 November at 7:00 Am	my teacher's birthday
Pls remind me of my appt with dr makhija on 9th jan 10.45 pm	my appt with dr makhija
Remind me to take printouts at 5 today (Nov 26)	take printouts at 5 today (Nov 26)
Please set the reminder only till 1st January	Not Found
Remind me to follow through on my diet	follow through on my diet
Remind me that 'Suits' returns on January 25, 2017	Suits' returns
lokesh bday on 28th dec	lokesh bday
Please remind mi at 4:21pm	Not Found
Hi please remind me to declare tax tomorrow at 3pm	declare tax
Please remind me at 5:00 PM that I need to go for Yoga classes	go for Yoga classes
Remind me to check if the cake is done after half an hour	check if the cake is done
Remind me on Saturday to meet junaid related to speak about coconut	meet junaid related to speak about coconut
How can I check d Loan Installment reminder	Not Found
Wednesday schedule please	Not Found
